lexeme	frequency of lexeme	sclasses num	num correct mlp	num all mlp	mode	model	score
연휴	2	1	59	64	general	w2v	92.1875
출근	1	1	28	32	general	w2v	87.5
부과	1	1	29	32	general	w2v	90.625
동향	1	1	28	32	general	w2v	87.5
올림픽	4	1	115	128	general	w2v	89.8438
공개	2	1	55	64	general	w2v	85.9375
고정	1	1	30	32	general	w2v	93.75
숙지	1	1	31	32	general	w2v	96.875
운명	2	2	54	64	general	w2v	84.375
투병	1	1	31	32	general	w2v	96.875
인천	1	1	30	32	general	w2v	93.75
대비	3	1	81	96	general	w2v	84.375
성숙	1	1	29	32	general	w2v	90.625
대결	1	1	29	32	general	w2v	90.625
감정	7	3	202	224	general	w2v	90.1786
백방	1	1	29	32	general	w2v	90.625
수단	1	1	31	32	general	w2v	96.875
면	3	2	82	96	general	w2v	85.4167
작가	3	1	80	96	general	w2v	83.3333
용서	2	1	60	64	general	w2v	93.75
지대	1	1	32	32	general	w2v	100.0
기구	2	1	57	64	general	w2v	89.0625
교감	1	1	32	32	general	w2v	100.0
고려	2	1	60	64	general	w2v	93.75
가지	1	1	27	32	general	w2v	84.375
향후	3	1	82	96	general	w2v	85.4167
한은	1	1	30	32	general	w2v	93.75
유혹	1	1	29	32	general	w2v	90.625
지금	1	1	29	32	general	w2v	90.625
관절	1	1	28	32	general	w2v	87.5
포인트	1	1	27	32	general	w2v	84.375
검찰	1	1	31	32	general	w2v	96.875
모범	1	1	31	32	general	w2v	96.875
경악	2	1	56	64	general	w2v	87.5
희망	4	1	115	128	general	w2v	89.8438
들	1	1	30	32	general	w2v	93.75
사망	2	1	55	64	general	w2v	85.9375
책	12	2	333	384	general	w2v	86.7188
묵	1	1	27	32	general	w2v	84.375
전용	1	1	30	32	general	w2v	93.75
열정	2	1	60	64	general	w2v	93.75
학년	1	1	30	32	general	w2v	93.75
통풍	1	1	32	32	general	w2v	100.0
순간	2	1	59	64	general	w2v	92.1875
여성	8	1	237	256	general	w2v	92.5781
채용	1	1	30	32	general	w2v	93.75
사건	8	2	242	256	general	w2v	94.5312
귀국	1	1	31	32	general	w2v	96.875
논평	2	1	57	64	general	w2v	89.0625
노래	6	1	185	192	general	w2v	96.3542
간부	1	1	28	32	general	w2v	87.5
막대기	1	1	31	32	general	w2v	96.875
투수	1	1	29	32	general	w2v	90.625
사옥	1	1	30	32	general	w2v	93.75
선실	1	1	29	32	general	w2v	90.625
속도	2	1	57	64	general	w2v	89.0625
예약	1	1	32	32	general	w2v	100.0
자기	1	1	30	32	general	w2v	93.75
정원	2	1	56	64	general	w2v	87.5
위기	1	1	30	32	general	w2v	93.75
그룹	2	1	59	64	general	w2v	92.1875
위험	2	1	54	64	general	w2v	84.375
당장	1	1	30	32	general	w2v	93.75
참여	7	1	210	224	general	w2v	93.75
노사	1	1	30	32	general	w2v	93.75
재개	2	1	58	64	general	w2v	90.625
지표	2	1	58	64	general	w2v	90.625
관계	2	1	59	64	general	w2v	92.1875
반복	2	1	57	64	general	w2v	89.0625
방귀	2	1	55	64	general	w2v	85.9375
의지	1	1	30	32	general	w2v	93.75
치료	2	1	56	64	general	w2v	87.5
회초리	1	1	31	32	general	w2v	96.875
공시	1	1	31	32	general	w2v	96.875
어버이	1	1	28	32	general	w2v	87.5
그리스	1	1	30	32	general	w2v	93.75
분석	1	1	30	32	general	w2v	93.75
요절	1	1	30	32	general	w2v	93.75
자	2	1	53	64	general	w2v	82.8125
한족	1	1	26	32	general	w2v	81.25
과거	2	1	56	64	general	w2v	87.5
강화	9	3	258	288	general	w2v	89.5833
불편	1	1	28	32	general	w2v	87.5
찌개	1	1	30	32	general	w2v	93.75
회장	9	3	253	288	general	w2v	87.8472
중독	1	1	30	32	general	w2v	93.75
답	1	1	31	32	general	w2v	96.875
사기	1	1	28	32	general	w2v	87.5
승인	2	1	59	64	general	w2v	92.1875
예측	1	1	29	32	general	w2v	90.625
남성	4	1	121	128	general	w2v	94.5312
모시	2	1	60	64	general	w2v	93.75
편안	1	1	30	32	general	w2v	93.75
바탕	1	1	30	32	general	w2v	93.75
때	54	3	1719	1728	general	w2v	99.4792
존재	1	1	29	32	general	w2v	90.625
현상	2	1	59	64	general	w2v	92.1875
다툼	1	1	32	32	general	w2v	100.0
아침	2	2	59	64	general	w2v	92.1875
표본	2	1	49	64	general	w2v	76.5625
아테네	1	1	31	32	general	w2v	96.875
별도	1	1	30	32	general	w2v	93.75
마드리드	1	1	30	32	general	w2v	93.75
여행	4	1	104	128	general	w2v	81.25
사형	1	1	32	32	general	w2v	100.0
진출	4	2	112	128	general	w2v	87.5
출시	2	1	58	64	general	w2v	90.625
수업	1	1	30	32	general	w2v	93.75
값	1	1	29	32	general	w2v	90.625
조바심	2	1	60	64	general	w2v	93.75
전말	1	1	30	32	general	w2v	93.75
지역	8	2	242	256	general	w2v	94.5312
정성	2	1	57	64	general	w2v	89.0625

Average score: 91.2618
