lexeme	frequency of lexeme	sclasses num	num correct mlp	num all mlp	mode	model	score
재개	2	1	55	64	general	ft	85.9375
지표	2	1	48	64	general	ft	75.0
관계	2	1	51	64	general	ft	79.6875
반복	2	1	53	64	general	ft	82.8125
방귀	2	1	53	64	general	ft	82.8125
의지	1	1	28	32	general	ft	87.5
치료	2	1	57	64	general	ft	89.0625
회초리	1	1	28	32	general	ft	87.5
공시	1	1	29	32	general	ft	90.625
어버이	1	1	28	32	general	ft	87.5
그리스	1	1	27	32	general	ft	84.375
분석	1	1	28	32	general	ft	87.5
요절	1	1	29	32	general	ft	90.625
자	2	1	54	64	general	ft	84.375
한족	1	1	29	32	general	ft	90.625
과거	2	1	57	64	general	ft	89.0625
강화	9	3	256	288	general	ft	88.8889
불편	1	1	29	32	general	ft	90.625
찌개	1	1	27	32	general	ft	84.375
회장	9	3	242	288	general	ft	84.0278
중독	1	1	27	32	general	ft	84.375
답	1	1	27	32	general	ft	84.375
사기	1	1	28	32	general	ft	87.5
승인	2	1	50	64	general	ft	78.125
예측	1	1	28	32	general	ft	87.5
남성	4	1	105	128	general	ft	82.0312
모시	2	1	53	64	general	ft	82.8125
편안	1	1	28	32	general	ft	87.5
바탕	1	1	31	32	general	ft	96.875
때	54	3	1503	1728	general	ft	86.9792
존재	1	1	29	32	general	ft	90.625
현상	2	1	57	64	general	ft	89.0625
다툼	1	1	28	32	general	ft	87.5
아침	2	2	57	64	general	ft	89.0625
표본	2	1	55	64	general	ft	85.9375
아테네	1	1	28	32	general	ft	87.5
별도	1	1	28	32	general	ft	87.5
마드리드	1	1	29	32	general	ft	90.625
여행	4	1	107	128	general	ft	83.5938
사형	1	1	29	32	general	ft	90.625
진출	4	2	105	128	general	ft	82.0312
출시	2	1	55	64	general	ft	85.9375
수업	1	1	29	32	general	ft	90.625
값	1	1	27	32	general	ft	84.375
조바심	2	1	47	64	general	ft	73.4375
전말	1	1	28	32	general	ft	87.5
지역	8	2	208	256	general	ft	81.25
정성	2	1	51	64	general	ft	79.6875

Average score: 86.4729
