lexeme	frequency of lexeme	sclasses num	num correct mlp	num all mlp	mode	model	score
검사	2	1	29	32	weighted	bert	90.625
설립	1	1	27	32	weighted	bert	84.375
지출	1	1	23	32	weighted	bert	71.875
동료	2	1	27	32	weighted	bert	84.375
계기	4	1	30	32	weighted	bert	93.75
저서	1	1	24	32	weighted	bert	75.0
예산	4	2	31	32	weighted	bert	96.875
유머	1	1	27	32	weighted	bert	84.375
거장	1	1	29	32	weighted	bert	90.625
법인	1	1	24	32	weighted	bert	75.0
우울	1	1	29	32	weighted	bert	90.625
최초	1	1	27	32	weighted	bert	84.375
숨	1	1	22	32	weighted	bert	68.75
거짓	1	1	25	32	weighted	bert	78.125
파악	2	1	29	32	weighted	bert	90.625
실력	2	1	30	32	weighted	bert	93.75
매각	3	1	30	32	weighted	bert	93.75
이바지	3	1	28	32	weighted	bert	87.5
형태	3	1	23	32	weighted	bert	71.875
경쟁	4	1	30	32	weighted	bert	93.75
수행	1	1	26	32	weighted	bert	81.25
나머지	3	1	25	32	weighted	bert	78.125
기술	3	1	26	32	weighted	bert	81.25
지급	1	1	28	32	weighted	bert	87.5
여부	10	1	30	32	weighted	bert	93.75
남자	2	2	26	32	weighted	bert	81.25
야외	1	1	24	32	weighted	bert	75.0
재판	1	1	25	32	weighted	bert	78.125
인물	2	2	25	32	weighted	bert	78.125
수입	1	1	23	32	weighted	bert	71.875
고통	2	1	28	32	weighted	bert	87.5
자녀	1	1	23	32	weighted	bert	71.875
부지	1	1	21	32	weighted	bert	65.625
빈도	1	1	24	32	weighted	bert	75.0
수용	1	1	26	32	weighted	bert	81.25
사이	9	1	30	32	weighted	bert	93.75
변화	4	1	30	32	weighted	bert	93.75
중심	5	1	29	32	weighted	bert	90.625
여진	2	1	30	32	weighted	bert	93.75
남편	14	1	29	32	weighted	bert	90.625
대책	4	2	30	32	weighted	bert	93.75
일독	1	1	26	32	weighted	bert	81.25
연휴	2	1	27	32	weighted	bert	84.375
출근	1	1	27	32	weighted	bert	84.375
부과	1	1	26	32	weighted	bert	81.25
동향	1	1	24	32	weighted	bert	75.0
올림픽	4	1	31	32	weighted	bert	96.875
공개	2	1	29	32	weighted	bert	90.625
고정	1	1	26	32	weighted	bert	81.25
숙지	1	1	32	32	weighted	bert	100.0
운명	2	2	24	32	weighted	bert	75.0
투병	1	1	26	32	weighted	bert	81.25
인천	1	1	23	32	weighted	bert	71.875
대비	3	1	27	32	weighted	bert	84.375
성숙	1	1	25	32	weighted	bert	78.125
대결	1	1	26	32	weighted	bert	81.25
감정	7	3	28	32	weighted	bert	87.5
백방	1	1	27	32	weighted	bert	84.375
수단	1	1	31	32	weighted	bert	96.875
면	3	2	29	32	weighted	bert	90.625
작가	3	1	29	32	weighted	bert	90.625
용서	2	1	26	32	weighted	bert	81.25
지대	1	1	26	32	weighted	bert	81.25
기구	2	1	28	32	weighted	bert	87.5
교감	1	1	24	32	weighted	bert	75.0
고려	2	1	27	32	weighted	bert	84.375
가지	1	1	28	32	weighted	bert	87.5
향후	3	1	28	32	weighted	bert	87.5
한은	1	1	24	32	weighted	bert	75.0
유혹	1	1	27	32	weighted	bert	84.375
지금	1	1	23	32	weighted	bert	71.875
관절	1	1	22	32	weighted	bert	68.75
포인트	1	1	26	32	weighted	bert	81.25
검찰	1	1	28	32	weighted	bert	87.5
모범	1	1	26	32	weighted	bert	81.25
경악	2	1	27	32	weighted	bert	84.375
희망	4	1	30	32	weighted	bert	93.75
들	1	1	26	32	weighted	bert	81.25
사망	2	1	28	32	weighted	bert	87.5
책	12	2	27	32	weighted	bert	84.375
묵	1	1	25	32	weighted	bert	78.125
전용	1	1	24	32	weighted	bert	75.0
열정	2	1	29	32	weighted	bert	90.625
학년	1	1	28	32	weighted	bert	87.5
통풍	1	1	25	32	weighted	bert	78.125
순간	2	1	24	32	weighted	bert	75.0
여성	8	1	28	32	weighted	bert	87.5
채용	1	1	26	32	weighted	bert	81.25
사건	8	2	29	32	weighted	bert	90.625
귀국	1	1	25	32	weighted	bert	78.125
논평	2	1	25	32	weighted	bert	78.125
노래	6	1	29	32	weighted	bert	90.625
간부	1	1	22	32	weighted	bert	68.75
막대기	1	1	27	32	weighted	bert	84.375
투수	1	1	24	32	weighted	bert	75.0
사옥	1	1	27	32	weighted	bert	84.375
선실	1	1	26	32	weighted	bert	81.25
속도	2	1	24	32	weighted	bert	75.0
예약	1	1	22	32	weighted	bert	68.75
자기	1	1	23	32	weighted	bert	71.875
정원	2	1	28	32	weighted	bert	87.5
위기	1	1	27	32	weighted	bert	84.375
그룹	2	1	29	32	weighted	bert	90.625
위험	2	1	28	32	weighted	bert	87.5
당장	1	1	28	32	weighted	bert	87.5
참여	7	1	31	32	weighted	bert	96.875
노사	1	1	29	32	weighted	bert	90.625
재개	2	1	28	32	weighted	bert	87.5
지표	2	1	26	32	weighted	bert	81.25
관계	2	1	29	32	weighted	bert	90.625
반복	2	1	28	32	weighted	bert	87.5
방귀	2	1	22	32	weighted	bert	68.75
의지	1	1	24	32	weighted	bert	75.0
치료	2	1	26	32	weighted	bert	81.25
회초리	1	1	28	32	weighted	bert	87.5
공시	1	1	23	32	weighted	bert	71.875
어버이	1	1	28	32	weighted	bert	87.5
그리스	1	1	25	32	weighted	bert	78.125
분석	1	1	26	32	weighted	bert	81.25
요절	1	1	28	32	weighted	bert	87.5
자	2	1	27	32	weighted	bert	84.375
한족	1	1	26	32	weighted	bert	81.25
과거	2	1	24	32	weighted	bert	75.0
강화	9	3	28	32	weighted	bert	87.5
불편	1	1	25	32	weighted	bert	78.125
찌개	1	1	26	32	weighted	bert	81.25
회장	9	3	27	32	weighted	bert	84.375
중독	1	1	24	32	weighted	bert	75.0
답	1	1	27	32	weighted	bert	84.375
사기	1	1	24	32	weighted	bert	75.0
승인	2	1	30	32	weighted	bert	93.75
예측	1	1	24	32	weighted	bert	75.0
남성	4	1	31	32	weighted	bert	96.875
모시	2	1	22	32	weighted	bert	68.75
편안	1	1	29	32	weighted	bert	90.625
바탕	1	1	28	32	weighted	bert	87.5
때	54	3	31	32	weighted	bert	96.875
존재	1	1	28	32	weighted	bert	87.5
현상	2	1	27	32	weighted	bert	84.375
다툼	1	1	20	32	weighted	bert	62.5
아침	2	2	27	32	weighted	bert	84.375
표본	2	1	28	32	weighted	bert	87.5
아테네	1	1	27	32	weighted	bert	84.375
별도	1	1	26	32	weighted	bert	81.25
마드리드	1	1	29	32	weighted	bert	90.625
여행	4	1	30	32	weighted	bert	93.75
사형	1	1	24	32	weighted	bert	75.0
진출	4	2	29	32	weighted	bert	90.625
출시	2	1	30	32	weighted	bert	93.75
수업	1	1	24	32	weighted	bert	75.0
값	1	1	22	32	weighted	bert	68.75
조바심	2	1	27	32	weighted	bert	84.375
전말	1	1	25	32	weighted	bert	78.125
지역	8	2	32	32	weighted	bert	100.0
정성	2	1	25	32	weighted	bert	78.125

Average score: 82.7816
