lexeme	ambiguous	mode	model	score
어휘	0	general	ft	54.9641
버스	0	general	ft	54.9271
연주	1	general	ft	54.9379
하마스	0	general	ft	54.93
서첩	0	general	ft	54.9273
완공	0	general	ft	54.9062
현황	0	general	ft	54.8956
판결	1	general	ft	54.9476
어류	0	general	ft	54.9424
수비	0	general	ft	54.9239
조총련	0	general	ft	54.9261
공임	0	general	ft	54.9234
샌프란시스코	0	general	ft	54.9182
수모	0	general	ft	54.9203
산후	0	general	ft	54.9177
창동	0	general	ft	54.915
살포	1	general	ft	54.9237
칸	0	general	ft	54.9211
퇴직	0	general	ft	54.9079
화간	0	general	ft	54.9053
로마	0	general	ft	54.9074
북	1	general	ft	54.8916
첨삭	0	general	ft	54.889
교란	0	general	ft	54.8911
빛	0	general	ft	54.8833
참모	0	general	ft	54.8919
질서	0	general	ft	54.8788
호텔	0	general	ft	54.8896
분류	1	general	ft	54.8738
자아	0	general	ft	54.8712
한글	1	general	ft	54.882
제청	0	general	ft	54.8841
실러캔스	0	general	ft	54.8863
침략	0	general	ft	54.8928
폐	1	general	ft	54.8971
마이너스	0	general	ft	54.9014
상태	1	general	ft	54.9704
교육	1	general	ft	54.8419
다솜	0	general	ft	54.8441
저널	0	general	ft	54.831
수장	1	general	ft	54.8353
민초	0	general	ft	54.8327
매개	0	general	ft	54.8275
귀착	0	general	ft	54.8249
서기	0	general	ft	54.8197
석상	0	general	ft	54.817
당장	1	general	ft	54.8579
공개	1	general	ft	54.7198
인민	0	general	ft	54.7172
실리	0	general	ft	54.7194
안	1	general	ft	54.9312
농지	0	general	ft	54.9261
면	1	general	ft	54.9079
혐한	0	general	ft	54.9053
자가	1	general	ft	54.9117
캐시	0	general	ft	54.9138
리더	0	general	ft	54.9008
해경	0	general	ft	54.8775
신병	1	general	ft	54.8839
상응	0	general	ft	54.8787
통산	0	general	ft	54.871
동료	0	general	ft	54.8816
발매	0	general	ft	54.879
건조	1	general	ft	54.8687
못	0	general	ft	54.8708
오사카	0	general	ft	54.8703
연계	0	general	ft	54.9022
격의	0	general	ft	54.8971
고령	0	general	ft	54.8867
진주	0	general	ft	54.8841
새끼	0	general	ft	54.879
에도	0	general	ft	54.8764
공모	1	general	ft	54.8913
양궁	0	general	ft	54.8861
중생	0	general	ft	54.8835
매체	0	general	ft	54.8577
개별	0	general	ft	54.8469
스타	0	general	ft	54.8618
당적	0	general	ft	54.8514
비발디	0	general	ft	54.8489
규제	1	general	ft	54.9103
영월	0	general	ft	54.9125
시당	0	general	ft	54.9099
콘서트	0	general	ft	54.8944
스코필드	0	general	ft	54.8918
오픈	0	general	ft	54.9024
주선	0	general	ft	54.8998
사원	0	general	ft	54.8973
헨델	0	general	ft	54.8994
은하	0	general	ft	54.9015
화랑	0	general	ft	54.8964
약사	0	general	ft	54.8938
지적	1	general	ft	54.9487
쿠웨이트	0	general	ft	54.9461
실비	0	general	ft	54.9436
재벌	0	general	ft	54.9583
강판	1	general	ft	54.9532
회견	0	general	ft	54.9506
조종	0	general	ft	54.9548
기저귀	0	general	ft	54.9523
연령	0	general	ft	54.9497
판문점	0	general	ft	54.9368
운	1	general	ft	54.941
퇴사	0	general	ft	54.9385
봉지	0	general	ft	54.9406
수당	0	general	ft	54.9277
산사	0	general	ft	54.9298
주교	0	general	ft	54.9319
상한	0	general	ft	54.9294
투자	1	general	ft	54.9522
거울	0	general	ft	54.9471
하늘	0	general	ft	54.9163
참회	0	general	ft	54.9138
자연	1	general	ft	54.8728
신진	0	general	ft	54.8703
불가	0	general	ft	54.8677
침투	1	general	ft	54.8626
수상	0	general	ft	54.8498
특수	0	general	ft	54.8417
콘크리트	0	general	ft	54.8366
베토벤	0	general	ft	54.8387
결혼	0	general	ft	54.8513
격려	0	general	ft	54.8411
품위	0	general	ft	54.8432
노출	1	general	ft	54.8126
에이전시	0	general	ft	54.8147
책정	0	general	ft	54.802
해시태그	0	general	ft	54.7994
탑등	0	general	ft	54.7969
거악	0	general	ft	54.799
영업	0	general	ft	54.8158
정조	0	general	ft	54.8107
집회	0	general	ft	54.7725
정	1	general	ft	54.8543
가교	0	general	ft	54.8492
파나마	0	general	ft	54.8466
센서	0	general	ft	54.8508
목	1	general	ft	54.8655
동급	0	general	ft	54.8675
슬로건	0	general	ft	54.8671
저점	0	general	ft	54.8646
플루토늄	0	general	ft	54.862
정예	0	general	ft	54.8641
보전	1	general	ft	54.8741
갱신	0	general	ft	54.8762
체호프	0	general	ft	54.8783
뉴스	0	general	ft	54.8656
가전	0	general	ft	54.8718
관절	0	general	ft	54.8693
전략	1	general	ft	54.811
사익	0	general	ft	54.8034
펜션	0	general	ft	54.8055
두부	0	general	ft	54.8076
대가	1	general	ft	54.8284
보안	1	general	ft	54.8031
트럭	0	general	ft	54.7981
포집	0	general	ft	54.7955
실증	0	general	ft	54.7976
재갈	0	general	ft	54.7951
인도	1	general	ft	54.7722
홍콩	1	general	ft	54.7571
타격	0	general	ft	54.7394
가사	0	general	ft	54.7415
증세	1	general	ft	54.754
공백	0	general	ft	54.749
금전	0	general	ft	54.7464
이익	1	general	ft	54.7735
염	0	general	ft	54.7777
핸디캡	0	general	ft	54.7798
방중	0	general	ft	54.7839
테러리스트	0	general	ft	54.7789
마운드	0	general	ft	54.7738
단행	0	general	ft	54.7713
사극	0	general	ft	54.7688
체결	0	general	ft	54.7813
학번	0	general	ft	54.7788
도약	1	general	ft	54.746
라벨	0	general	ft	54.7435
서리태	0	general	ft	54.741
단풍	0	general	ft	54.7431
충돌	1	general	ft	54.766
투수	0	general	ft	54.7704
심금	0	general	ft	54.7679
직선	0	general	ft	54.7604
모듈	0	general	ft	54.7625
중병	0	general	ft	54.7599
신뢰	1	general	ft	54.8221
지각	0	general	ft	54.8242
포스터	0	general	ft	54.8217
조달	1	general	ft	54.8016
관찰	0	general	ft	54.7941
수반	0	general	ft	54.7866
남성	0	general	ft	54.7615
소무	0	general	ft	54.7635
가이드	1	general	ft	54.7677
동수	0	general	ft	54.7698
코란	0	general	ft	54.7672
아연	0	general	ft	54.7647
리바운드	0	general	ft	54.7622
며칠	0	general	ft	54.7747
보람	0	general	ft	54.7671
봅슬레이	0	general	ft	54.7692
가중	1	general	ft	54.7816
타	0	general	ft	54.7791
흑자	0	general	ft	54.7716
조국	1	general	ft	54.7712
경우	1	general	ft	54.3512
휴무	0	general	ft	54.3487
북한	1	general	ft	53.9716
월성	0	general	ft	53.9692
하역	0	general	ft	53.9668
전반	0	general	ft	53.9522
결함	0	general	ft	53.9497
기준	0	general	ft	54.0263
월간	0	general	ft	54.0239
물건	0	general	ft	54.0281
풍자	1	general	ft	54.0232
자기	0	general	ft	53.9989
태업	0	general	ft	54.001
약탈	0	general	ft	53.9961
참	0	general	ft	53.9937
악	0	general	ft	53.9958
카사블랑카	0	general	ft	53.9934
정면	0	general	ft	54.0016
드레스덴	0	general	ft	54.0057
등급	1	general	ft	53.9912
발병	0	general	ft	53.9933
쇼핑	0	general	ft	53.9884
마찰	0	general	ft	53.9787
과잉	0	general	ft	53.9829
결과	1	general	ft	54.1741
납치	0	general	ft	54.1713
안토시아닌	0	general	ft	54.1734
소비	1	general	ft	54.1769
면접	0	general	ft	54.1648
연일	0	general	ft	54.1669
방조	1	general	ft	54.1596
존중	0	general	ft	54.1427
풍랑	0	general	ft	54.1403
현상	1	general	ft	54.176
무함마드	0	general	ft	54.1735
효율	0	general	ft	54.1711
결렬	0	general	ft	54.1752
강요	0	general	ft	54.1875
빵	0	general	ft	54.1826
미니	0	general	ft	54.1778
삼남	0	general	ft	54.1754
외국	0	general	ft	54.1583
지체	0	general	ft	54.1604
정상	1	general	ft	54.1889
혈연	0	general	ft	54.1909
곤경	0	general	ft	54.193
거치	0	general	ft	54.197
성실	0	general	ft	54.1922
방점	0	general	ft	54.1898
주둔	0	general	ft	54.1874
재편	0	general	ft	54.1802
장르	0	general	ft	54.1822
젖	0	general	ft	54.1774
허	0	general	ft	54.1678
레벨	0	general	ft	54.1654
면회	0	general	ft	54.1674
사용	1	general	ft	54.2872
재직	0	general	ft	54.2824
돌파	1	general	ft	54.268
개의	0	general	ft	54.2656
지상	0	general	ft	54.2608
켜	0	general	ft	54.2584
노래	1	general	ft	54.2489
신축	0	general	ft	54.2509
엄중	0	general	ft	54.2341
사이코패스	0	general	ft	54.2402
벤처	0	general	ft	54.2354
로망	0	general	ft	54.233
삭감	0	general	ft	54.221
봉안	0	general	ft	54.223
전주	0	general	ft	54.2207
출두	0	general	ft	54.2183
관계	1	general	ft	54.0486
비판	1	general	ft	54.1072
개혁	0	general	ft	54.062
산모	0	general	ft	54.0596
민변	0	general	ft	54.0573
사업	1	general	ft	53.8111
선령	0	general	ft	53.8064
금품	0	general	ft	53.8185
미끼	0	general	ft	53.8138
로비	1	general	ft	53.8172
마로니에	0	general	ft	53.8192
총리	1	general	ft	53.9562
결정	1	general	ft	54.1103
아프리카	0	general	ft	54.0888
목격	0	general	ft	54.0908
선배	1	general	ft	54.0948
회람	0	general	ft	54.0924
인재	1	general	ft	54.1124
기간	1	general	ft	54.1979
정기	0	general	ft	54.1956
차장	1	general	ft	54.1674
단	1	general	ft	54.1714
심	1	general	ft	54.1872
클리블랜드	0	general	ft	54.1849
뉴딜	0	general	ft	54.1825
과자	0	general	ft	54.1779
배우	0	general	ft	54.1638
토막	0	general	ft	54.1614
고시	0	general	ft	54.1567
구제	0	general	ft	54.1544
참가	0	general	ft	54.124
성과	0	general	ft	54.1735
카드	1	general	ft	54.1913
연루	0	general	ft	54.182
외과	0	general	ft	54.1796
춘천	0	general	ft	54.1836
단독	1	general	ft	54.1994
노릇	1	general	ft	54.1967
무게	1	general	ft	54.1827
그렉시트	0	general	ft	54.1846
허용	1	general	ft	54.2182
납입	0	general	ft	54.2159
와인	0	general	ft	54.2198
아리아	0	general	ft	54.2175
치사	0	general	ft	54.2195
풍선	0	general	ft	54.2214
청중	0	general	ft	54.2191
월이	0	general	ft	54.2211
충정	0	general	ft	54.2141
퍼터	0	general	ft	54.2094
탄력	0	general	ft	54.2071
거머리	0	general	ft	54.2047
파업	0	general	ft	54.193
렌터카	0	general	ft	54.1907
고통	0	general	ft	54.1557
홍보	1	general	ft	54.1115
이하	1	general	ft	54.1509
화면	0	general	ft	54.1463
단절	0	general	ft	54.1502
타워	0	general	ft	54.1522
특허	0	general	ft	54.1405
과실	0	general	ft	54.1359
문단	0	general	ft	54.1336
미완	0	general	ft	54.1312
커튼	0	general	ft	54.1289
강경	1	general	ft	54.1466
항	0	general	ft	54.1373
공당	0	general	ft	54.1413
전통	1	general	ft	54.1111
질타	0	general	ft	54.1064
회원	0	general	ft	54.1281
대변	1	general	ft	54.134
탄두	0	general	ft	54.1317
완파	0	general	ft	54.1336
잔혹	0	general	ft	54.129
지뢰	0	general	ft	54.131
물음	0	general	ft	54.1408
자궁	0	general	ft	54.1385
산청	0	general	ft	54.1361
날조	0	general	ft	54.1401
혜택	0	general	ft	54.1238
스쿼시	0	general	ft	54.1258
솔루션	0	general	ft	54.1235
축출	0	general	ft	54.1212
본보	0	general	ft	54.1251
뚜껑	0	general	ft	54.1228
비호	0	general	ft	54.1287
개막	0	general	ft	54.124
항구	0	general	ft	54.1125
머리	1	general	ft	54.138
경사	0	general	ft	54.1357
출발	1	general	ft	54.1553
호재	1	general	ft	54.1631
사면	1	general	ft	54.1515
공략	0	general	ft	54.1652
난조	0	general	ft	54.1672
공단	1	general	ft	54.1731
재범	0	general	ft	54.175
배	1	general	ft	54.2259
갑	0	general	ft	54.2166
사립	0	general	ft	54.2186
맥락	0	general	ft	54.2225
흡연	0	general	ft	54.2198
가혹	0	general	ft	54.2217
인준	0	general	ft	54.2237
백석	0	general	ft	54.2214
블록	0	general	ft	54.2233
맨해튼	0	general	ft	54.2272
의대	0	general	ft	54.2203
레크리에이션	0	general	ft	54.218
흉측	0	general	ft	54.2157
모니터링	1	general	ft	54.2192
청산	0	general	ft	54.2077
광고	1	general	ft	54.1777
대상	1	general	ft	54.3274
입문	0	general	ft	54.3251
건전	0	general	ft	54.3182
시집	0	general	ft	54.3136
말	1	general	ft	54.5758
사내	1	general	ft	54.5911
영암	0	general	ft	54.593
주기	1	general	ft	54.5968
탄핵	0	general	ft	54.5807
서북	0	general	ft	54.5826
이라크	0	general	ft	54.5857
아키타	0	general	ft	54.5834
창출	1	general	ft	54.6178
선호	1	general	ft	54.6235
항일	0	general	ft	54.6255
초래	1	general	ft	54.6388
각도	0	general	ft	54.6365
곡	1	general	ft	54.6499
혐오	0	general	ft	54.6476
합류	1	general	ft	54.6609
출가	0	general	ft	54.6586
무휴	0	general	ft	54.6606
회전	0	general	ft	54.6583
밀	0	general	ft	54.664
콘셉트	0	general	ft	54.6525
안팎	1	general	ft	54.6792
조바심	0	general	ft	54.6788
신장	1	general	ft	54.6845
구금	0	general	ft	54.6776
짓	0	general	ft	54.6814
블로그	0	general	ft	54.6699
케이스	0	general	ft	54.6676
실직	0	general	ft	54.6695
냉각	0	general	ft	54.6626
의료	0	general	ft	54.6397
고과	0	general	ft	54.6416
아웃	0	general	ft	54.6454
상부	0	general	ft	54.6431
패럴림픽	0	general	ft	54.6408
약정	0	general	ft	54.6385
토대	0	general	ft	54.6255
인증	1	general	ft	54.6141
목성	0	general	ft	54.616
확대	1	general	ft	54.7582
방심	0	general	ft	54.762
무산	1	general	ft	54.757
미인	0	general	ft	54.7547
공표	0	general	ft	54.7479
베네수엘라	0	general	ft	54.7456
교수	1	general	ft	55.0778
모금	0	general	ft	55.0871
경관	0	general	ft	55.0848
폭	0	general	ft	55.0642
브라우저	0	general	ft	55.062
포르노	0	general	ft	55.0597
네트워킹	0	general	ft	55.0615
용량	1	general	ft	55.0671
탈	1	general	ft	55.0626
유혈	0	general	ft	55.0663
유머	0	general	ft	55.0594
조사	1	general	ft	55.2245
암스트롱	0	general	ft	55.2222
순간	1	general	ft	55.2591
마지막	0	general	ft	55.3126
총액	0	general	ft	55.3035
섭취	0	general	ft	55.3108
내란	0	general	ft	55.3127
현안	0	general	ft	55.3421
철통	0	general	ft	55.3398
기고	0	general	ft	55.3375
아빠	0	general	ft	55.3449
도금	0	general	ft	55.3467
교사	1	general	ft	55.3889
교섭	0	general	ft	55.3798
기소	0	general	ft	55.3343
호르몬	0	general	ft	55.338
논	0	general	ft	55.3335
특권	0	general	ft	55.3267
스키타이	0	general	ft	55.3244
경색	0	general	ft	55.3262
지망	0	general	ft	55.324
나라	1	general	ft	55.3604
교원	0	general	ft	55.349
스니커즈	0	general	ft	55.3468
루머	0	general	ft	55.3445
찌개	0	general	ft	55.3422
돌봄	0	general	ft	55.34
근해	0	general	ft	55.3377
회수	0	general	ft	55.3309
진위	0	general	ft	55.3327
특례	0	general	ft	55.3282
가치	1	general	ft	55.3793
디즈니	0	general	ft	55.3771
합작	1	general	ft	55.3703
물론	0	general	ft	55.3386
스크랜턴	0	general	ft	55.3364
진	0	general	ft	55.3341
전염	0	general	ft	55.3296
생기	0	general	ft	55.3332
음주	0	general	ft	55.3369
이전	1	general	ft	55.4061
기관	1	general	ft	55.4406
딸	1	general	ft	55.3797
피난	0	general	ft	55.3815
판단	1	general	ft	55.4486
정당	1	general	ft	55.4739
귀속	0	general	ft	55.4694
수원	0	general	ft	55.4784
수행	1	general	ft	55.4983
단테	0	general	ft	55.496
기조	0	general	ft	55.5105
연초	0	general	ft	55.506
전과	1	general	ft	55.497
당황	0	general	ft	55.4947
올림픽	0	general	ft	55.4462
각막	0	general	ft	55.4439
동선	0	general	ft	55.4475
견해	1	general	ft	55.4566
찹쌀	0	general	ft	55.4543
반등	0	general	ft	55.4498
반복	1	general	ft	55.4274
주거	0	general	ft	55.4207
시중	1	general	ft	55.4279
무력	1	general	ft	55.4189
열선	0	general	ft	55.4167
의병	0	general	ft	55.4144
조합	1	general	ft	55.4032
현역	1	general	ft	55.4194
바깥	0	general	ft	55.415
동생	0	general	ft	55.397
상대	1	general	ft	55.4493
온정	0	general	ft	55.447
총선	0	general	ft	55.4023
상상	0	general	ft	55.3934
영감	0	general	ft	55.3952
스피커	0	general	ft	55.3929
챔피언	0	general	ft	55.3849
진영	0	general	ft	55.3693
충칭	0	general	ft	55.3671
소집	0	general	ft	55.3582
외세	0	general	ft	55.3599
비율	1	general	ft	55.3959
소액	0	general	ft	55.3892
휴지	0	general	ft	55.387
양측	0	general	ft	55.3812
시군	0	general	ft	55.3848
세율	0	general	ft	55.3826
영아	0	general	ft	55.3803
국면	0	general	ft	55.3857
단재	0	general	ft	55.3835
와이엠시에이	0	general	ft	55.3813
철폐	0	general	ft	55.3724
효력	1	general	ft	55.3777
친서	0	general	ft	55.3755
천사	0	general	ft	55.3733
통근	0	general	ft	55.3751
수수	1	general	ft	55.3684
동아리	0	general	ft	55.3617
육성	0	general	ft	55.3284
상충	0	general	ft	55.3239
안색	0	general	ft	55.3257
면직	0	general	ft	55.3235
전복	0	general	ft	55.3191
숙박	0	general	ft	55.3146
민감	0	general	ft	55.2991
인선	0	general	ft	55.3063
상원	0	general	ft	55.3152
아침	1	general	ft	55.3224
통증	0	general	ft	55.3242
수확	1	general	ft	55.3238
요르단	0	general	ft	55.3215
국왕	0	general	ft	55.3233
나노	0	general	ft	55.3211
장엄	0	general	ft	55.3189
조칙	0	general	ft	55.3167
선악	0	general	ft	55.3185
만평	0	general	ft	55.3162
상처	1	general	ft	55.3306
한국	1	general	ft	55.7862
인격	0	general	ft	55.7817
지휘	1	general	ft	55.794
쿠알라룸푸르	0	general	ft	55.7918
월	1	general	ft	55.7988
행세	0	general	ft	55.7966
신화	1	general	ft	55.8071
팔미라	0	general	ft	55.8049
기피	0	general	ft	55.8005
제전	1	general	ft	55.804
조장	1	general	ft	55.8075
여성	1	general	ft	55.9071
부가	0	general	ft	55.9049
대남	0	general	ft	55.9027
날	1	general	ft	55.9724
임관	0	general	ft	55.9741
검증	1	general	ft	56.0019
최대	0	general	ft	56.0556
천국	0	general	ft	56.0552
돌출	0	general	ft	56.0508
군번	0	general	ft	56.0485
소음	0	general	ft	56.052
업데이트	0	general	ft	56.0555
조항	1	general	ft	56.078
과외	1	general	ft	56.0814
예산	1	general	ft	56.1574
터널	0	general	ft	56.1552
애매	0	general	ft	56.1508
배당	1	general	ft	56.1577
대립	0	general	ft	56.1528
가공	0	general	ft	56.1545
귀가	0	general	ft	56.1479
개장	1	general	ft	56.153
자재	0	general	ft	56.1548
양수	0	general	ft	56.1565
불가사의	0	general	ft	56.1543
유화	0	general	ft	56.1499
축적	0	general	ft	56.1619
빨갱이	0	general	ft	56.1636
광저우	0	general	ft	56.1614
무용지물	0	general	ft	56.157
불발	0	general	ft	56.1587
심판	1	general	ft	56.1708
조세	0	general	ft	56.1686
예비	1	general	ft	56.1737
실기	0	general	ft	56.1755
입금	0	general	ft	56.1733
치적	0	general	ft	56.175
철수	1	general	ft	56.187
가늠	0	general	ft	56.1826
대만	0	general	ft	56.1782
선	1	general	ft	56.1701
비소	0	general	ft	56.1679
토마토	0	general	ft	56.1657
판매	0	general	ft	56.2121
퇴근	0	general	ft	56.2099
검열	0	general	ft	56.2077
부응	0	general	ft	56.2111
입구	0	general	ft	56.2089
프린트	0	general	ft	56.2106
까닭	0	general	ft	56.214
괴물	0	general	ft	56.2158
지분	1	general	ft	56.1916
북풍	0	general	ft	56.1894
십상	0	general	ft	56.1872
눈	1	general	ft	56.2488
인물	1	general	ft	56.2734
평론	0	general	ft	56.269
체중	0	general	ft	56.2668
시험	1	general	ft	56.2941
카드뮴	0	general	ft	56.2936
시너지	0	general	ft	56.2953
균등	0	general	ft	56.2931
잔여	0	general	ft	56.291
소리	1	general	ft	56.3386
독일	0	general	ft	56.2729
견인	1	general	ft	56.2763
충신	0	general	ft	56.2741
컨트롤	1	general	ft	56.2736
애인	0	general	ft	56.2692
앞	1	general	ft	55.9211
일본	1	general	ft	55.665
시간	1	general	ft	55.7892
보위	0	general	ft	55.7909
용서	0	general	ft	55.7824
퍼즐	0	general	ft	55.7781
태아	0	general	ft	55.7759
벌	1	general	ft	55.7793
출간	0	general	ft	55.7665
음정	0	general	ft	55.7682
늑대	0	general	ft	55.7716
불량	0	general	ft	55.7733
난방	0	general	ft	55.7711
타이	0	general	ft	55.7728
캐릭터	1	general	ft	55.7681
체류	0	general	ft	55.7638
생가	0	general	ft	55.7596
헌신	0	general	ft	55.7613
노사	0	general	ft	55.7731
혼동	0	general	ft	55.7765
세	0	general	ft	55.7744
정지	0	general	ft	55.7723
속도	1	general	ft	55.7892
엔지니어	0	general	ft	55.7926
산학	0	general	ft	55.7883
공고	1	general	ft	55.7819
군함	0	general	ft	55.7798
출시	0	general	ft	55.7584
신분	1	general	ft	55.7753
어려움	0	general	ft	55.7616
그릇	0	general	ft	55.765
반사	0	general	ft	55.7628
합의	1	general	ft	55.6713
전승	0	general	ft	55.673
교통	0	general	ft	55.6603
책임	1	general	ft	55.7514
예상	1	general	ft	55.7969
버마	0	general	ft	55.7986
간찰	0	general	ft	55.7964
거절	0	general	ft	55.7837
거미	0	general	ft	55.7816
내의	0	general	ft	55.7795
독서	0	general	ft	55.7845
트렌드	0	general	ft	55.7718
유자	0	general	ft	55.7735
의총	0	general	ft	55.7714
보육	0	general	ft	55.765
쓰레기	1	general	ft	55.7624
강연	0	general	ft	55.7561
터빈	0	general	ft	55.7578
대신	1	general	ft	55.8031
희생	1	general	ft	55.8018
보스턴	0	general	ft	55.7997
성진	0	general	ft	55.7975
진전	1	general	ft	55.8093
차량	1	general	ft	55.8394
차지	1	general	ft	55.8056
단계	0	general	ft	55.8424
만사	0	general	ft	55.8441
결제	0	general	ft	55.8356
수기	1	general	ft	55.8314
종친	0	general	ft	55.8293
음성	0	general	ft	55.8326
친정	0	general	ft	55.8305
자막	0	general	ft	55.8284
어선	0	general	ft	55.8199
조율	1	general	ft	55.835
노선	1	general	ft	55.8118
임신	0	general	ft	55.8168
손해	1	general	ft	55.8138
아기	0	general	ft	55.8053
왈가왈부	0	general	ft	55.8032
위촉	0	general	ft	55.8011
내정	1	general	ft	55.8078
타지키스탄	0	general	ft	55.8057
우려	0	general	ft	55.9023
명소	0	general	ft	55.8939
차로	0	general	ft	55.8918
혈서	0	general	ft	55.8934
이벤트	1	general	ft	55.915
침몰	0	general	ft	55.9045
취사	0	general	ft	55.9024
열량	0	general	ft	55.8982
충고	0	general	ft	55.8961
숙원	0	general	ft	55.894
올	1	general	ft	55.8267
다이아몬드	0	general	ft	55.8246
복지	0	general	ft	55.7869
종말	0	general	ft	55.7848
농담	0	general	ft	55.7806
실행	1	general	ft	55.7722
포퓰리즘	0	general	ft	55.768
히트	0	general	ft	55.7692
간사	0	general	ft	55.7875
과적	0	general	ft	55.7892
후자	0	general	ft	55.7908
압류	0	general	ft	55.7887
낙선	0	general	ft	55.7904
수렴	1	general	ft	55.8053
파도	0	general	ft	55.8032
자신	1	general	ft	55.9619
연습	1	general	ft	55.9717
침공	1	general	ft	55.975
경위	1	general	ft	55.9707
디자이너	0	general	ft	55.9665
즉사	0	general	ft	55.9644
파고	0	general	ft	55.9623
사회	1	general	ft	56.0657
항해	0	general	ft	56.0637
영재	0	general	ft	56.0653
카운터	0	general	ft	56.0669
행성	0	general	ft	56.0686
미안	0	general	ft	56.0718
남북	0	general	ft	56.1274
지배	1	general	ft	56.1356
레슬링	0	general	ft	56.1314
간판	0	general	ft	56.1272
불안	1	general	ft	56.1468
도쿄	0	general	ft	56.1517
법관	0	general	ft	56.155
난징	0	general	ft	56.1529
해저	0	general	ft	56.1508
축사	1	general	ft	56.1445
절제	0	general	ft	56.1424
영상	0	general	ft	56.1257
장성	0	general	ft	56.1237
해	1	general	ft	56.1367
노모	0	general	ft	56.1346
화	0	general	ft	56.1304
시디	0	general	ft	56.1263
권한	0	general	ft	56.1556
융통	0	general	ft	56.1514
집중	1	general	ft	56.1904
상호	0	general	ft	56.1759
변방	0	general	ft	56.1717
빗	0	general	ft	56.1733
부다페스트	0	general	ft	56.1712
리우데자네이루	0	general	ft	56.1692
명심	0	general	ft	56.1708
수거	0	general	ft	56.1687
유산	1	general	ft	56.1784
정책	1	general	ft	56.2796
고사	0	general	ft	56.2775
송파	0	general	ft	56.2754
송도	0	general	ft	56.2733
처우	0	general	ft	56.2765
의원	1	general	ft	56.5844
명암	0	general	ft	56.5823
주류	1	general	ft	56.5871
해직	0	general	ft	56.5887
철거	0	general	ft	56.5919
당파	0	general	ft	56.5898
중형	0	general	ft	56.5877
함락	0	general	ft	56.5857
지수	1	general	ft	56.5952
근접	0	general	ft	56.589
티오프	0	general	ft	56.5906
인성	0	general	ft	56.5922
차종	0	general	ft	56.5901
후각	0	general	ft	56.588
감옥	0	general	ft	56.5839
유출	1	general	ft	56.5631
사제	1	general	ft	56.5679
해석	1	general	ft	56.587
궁예	0	general	ft	56.5849
격차	0	general	ft	56.604
오후	1	general	ft	56.6373
논란	0	general	ft	56.6864
수량	0	general	ft	56.6895
실천	1	general	ft	56.6585
부패	0	general	ft	56.6523
철저	0	general	ft	56.6681
해머	0	general	ft	56.6697
종족	0	general	ft	56.6676
잡음	0	general	ft	56.6692
스케줄	0	general	ft	56.6708
주차	1	general	ft	56.6787
특사	0	general	ft	56.6766
일임	0	general	ft	56.6746
광맥	0	general	ft	56.6725
월북	0	general	ft	56.6704
장병	0	general	ft	56.6799
예수	0	general	ft	56.6778
칼로리	0	general	ft	56.6794
평	0	general	ft	56.6753
과격	0	general	ft	56.6732
법사위	0	general	ft	56.6748
내면	0	general	ft	56.6795
방지	1	general	ft	56.7032
병상	0	general	ft	56.7048
여명	0	general	ft	56.7064
멋	0	general	ft	56.7079
풍요	0	general	ft	56.7111
지자체	0	general	ft	56.705
흉기	0	general	ft	56.7009
담배	0	general	ft	56.6968
후손	0	general	ft	56.7062
관객	0	general	ft	56.6897
미사일	0	general	ft	56.6707
추종	0	general	ft	56.6665
형벌	0	general	ft	56.6645
감세	0	general	ft	56.6724
참관	0	general	ft	56.6739
타계	0	general	ft	56.6719
유로	0	general	ft	56.6698
운임	0	general	ft	56.6678
레저	0	general	ft	56.6636
작성	1	general	ft	56.6794
속설	0	general	ft	56.6773
누명	0	general	ft	56.6732
리디아	0	general	ft	56.6691
담임	0	general	ft	56.667
절호	0	general	ft	56.6686
두절	0	general	ft	56.6665
부시	0	general	ft	56.6645
미만	0	general	ft	56.6698
전자	0	general	ft	56.673
테마	0	general	ft	56.6688
베이징	0	general	ft	56.6483
동경	0	general	ft	56.6499
목록	0	general	ft	56.653
여럿	0	general	ft	56.6561
플라스틱	0	general	ft	56.652
기근	0	general	ft	56.65
감염	1	general	ft	56.6558
열쇠	0	general	ft	56.6574
개악	0	general	ft	56.6553
조심	0	general	ft	56.6512
제독	0	general	ft	56.6528
원칙	0	general	ft	56.6056
도래	0	general	ft	56.6087
분투	0	general	ft	56.6103
국내	1	general	ft	56.7794
조업	0	general	ft	56.7753
상병	0	general	ft	56.7732
부지	0	general	ft	56.7795
사후	0	general	ft	56.781
전술	0	general	ft	56.7826
모스크	0	general	ft	56.7805
특이	0	general	ft	56.776
연소	0	general	ft	56.7739
대답	0	general	ft	56.7698
나전	0	general	ft	56.7714
단언	0	general	ft	56.7729
오만	1	general	ft	56.7688
버릇	0	general	ft	56.7704
문책	0	general	ft	56.7684
혈압	0	general	ft	56.7699
초보	0	general	ft	56.7679
동공	0	general	ft	56.7694
치료	0	general	ft	56.7367
각종	0	general	ft	56.6673
현란	0	general	ft	56.6652
함수	1	general	ft	56.6683
경고	1	general	ft	56.6948
저녁	1	general	ft	56.7057
서약	0	general	ft	56.7089
사저	0	general	ft	56.7068
명시	0	general	ft	56.6966
본선	0	general	ft	56.6885
과다	0	general	ft	56.6824
담대	0	general	ft	56.6803
출항	0	general	ft	56.6742
