lexeme	frequency of lexeme	sclasses num	num correct mlp	num all mlp	mode	model	score
제시	2	1	26	32	uniformed	ft	81.25
평화	4	2	26	32	uniformed	ft	81.25
앞	4	2	19	32	uniformed	ft	59.375
식품	1	1	29	32	uniformed	ft	90.625
이견	1	1	29	32	uniformed	ft	90.625
한계	1	1	29	32	uniformed	ft	90.625
주장	2	1	22	32	uniformed	ft	68.75
접촉	1	1	25	32	uniformed	ft	78.125
파괴	1	1	26	32	uniformed	ft	81.25
초대	1	1	27	32	uniformed	ft	84.375
봉투	6	1	29	32	uniformed	ft	90.625
질환	1	1	27	32	uniformed	ft	84.375
반	1	1	29	32	uniformed	ft	90.625
연료	1	1	27	32	uniformed	ft	84.375
차주	1	1	29	32	uniformed	ft	90.625
외부	3	1	24	32	uniformed	ft	75.0
점수	2	1	23	32	uniformed	ft	71.875
급	3	1	23	32	uniformed	ft	71.875
신념	1	1	28	32	uniformed	ft	87.5
등급	2	2	26	32	uniformed	ft	81.25
효력	1	1	28	32	uniformed	ft	87.5
마력	1	1	25	32	uniformed	ft	78.125
면제	1	1	29	32	uniformed	ft	90.625
라면	3	1	21	32	uniformed	ft	65.625
성공	5	1	23	32	uniformed	ft	71.875
의미	4	1	17	32	uniformed	ft	53.125
계약	4	2	21	32	uniformed	ft	65.625
콩	1	1	29	32	uniformed	ft	90.625
후	4	1	31	32	uniformed	ft	96.875
물론	3	1	23	32	uniformed	ft	71.875
즐거움	1	1	30	32	uniformed	ft	93.75
업무	3	1	26	32	uniformed	ft	81.25
중간	2	2	22	32	uniformed	ft	68.75
천사	1	1	29	32	uniformed	ft	90.625
전남	2	1	26	32	uniformed	ft	81.25
수정	1	1	29	32	uniformed	ft	90.625
영리	1	1	27	32	uniformed	ft	84.375
아버지	6	2	30	32	uniformed	ft	93.75
채권	1	1	26	32	uniformed	ft	81.25
당	4	1	23	32	uniformed	ft	71.875
이외	2	1	25	32	uniformed	ft	78.125
대회	10	2	25	32	uniformed	ft	78.125
심판	1	1	29	32	uniformed	ft	90.625
의견	9	1	18	32	uniformed	ft	56.25
현재	3	1	22	32	uniformed	ft	68.75
축제	2	1	29	32	uniformed	ft	90.625
편지	11	1	25	32	uniformed	ft	78.125
토대	1	1	29	32	uniformed	ft	90.625
맥주	1	1	27	32	uniformed	ft	84.375
어머니	1	1	29	32	uniformed	ft	90.625
도움	3	1	27	32	uniformed	ft	84.375
투표	4	1	31	32	uniformed	ft	96.875
컨테이너	1	1	29	32	uniformed	ft	90.625
재정	1	1	29	32	uniformed	ft	90.625
부문	1	1	28	32	uniformed	ft	87.5
검사	2	1	26	32	uniformed	ft	81.25
설립	1	1	28	32	uniformed	ft	87.5
지출	1	1	27	32	uniformed	ft	84.375
동료	2	1	29	32	uniformed	ft	90.625
계기	4	1	22	32	uniformed	ft	68.75
저서	1	1	28	32	uniformed	ft	87.5
예산	4	2	26	32	uniformed	ft	81.25
유머	1	1	29	32	uniformed	ft	90.625
거장	1	1	29	32	uniformed	ft	90.625
법인	1	1	30	32	uniformed	ft	93.75
우울	1	1	29	32	uniformed	ft	90.625
최초	1	1	30	32	uniformed	ft	93.75
숨	1	1	28	32	uniformed	ft	87.5
거짓	1	1	28	32	uniformed	ft	87.5
파악	2	1	24	32	uniformed	ft	75.0
실력	2	1	26	32	uniformed	ft	81.25
매각	3	1	25	32	uniformed	ft	78.125
이바지	3	1	25	32	uniformed	ft	78.125
형태	3	1	25	32	uniformed	ft	78.125
경쟁	4	1	24	32	uniformed	ft	75.0
수행	1	1	27	32	uniformed	ft	84.375
나머지	3	1	28	32	uniformed	ft	87.5
기술	3	1	23	32	uniformed	ft	71.875
지급	1	1	28	32	uniformed	ft	87.5
여부	10	1	23	32	uniformed	ft	71.875
남자	2	2	29	32	uniformed	ft	90.625
야외	1	1	29	32	uniformed	ft	90.625
재판	1	1	29	32	uniformed	ft	90.625
인물	2	2	24	32	uniformed	ft	75.0
수입	1	1	28	32	uniformed	ft	87.5
고통	2	1	26	32	uniformed	ft	81.25
자녀	1	1	29	32	uniformed	ft	90.625
부지	1	1	27	32	uniformed	ft	84.375
빈도	1	1	29	32	uniformed	ft	90.625
수용	1	1	28	32	uniformed	ft	87.5
사이	9	1	24	32	uniformed	ft	75.0
변화	4	1	21	32	uniformed	ft	65.625
중심	5	1	19	32	uniformed	ft	59.375
여진	2	1	30	32	uniformed	ft	93.75
남편	14	1	17	32	uniformed	ft	53.125
대책	4	2	28	32	uniformed	ft	87.5
일독	1	1	27	32	uniformed	ft	84.375
연휴	2	1	25	32	uniformed	ft	78.125
출근	1	1	29	32	uniformed	ft	90.625
부과	1	1	28	32	uniformed	ft	87.5
동향	1	1	30	32	uniformed	ft	93.75
올림픽	4	1	27	32	uniformed	ft	84.375
공개	2	1	27	32	uniformed	ft	84.375
고정	1	1	29	32	uniformed	ft	90.625
숙지	1	1	28	32	uniformed	ft	87.5
운명	2	2	26	32	uniformed	ft	81.25
투병	1	1	30	32	uniformed	ft	93.75
인천	1	1	29	32	uniformed	ft	90.625
대비	3	1	31	32	uniformed	ft	96.875
성숙	1	1	29	32	uniformed	ft	90.625
대결	1	1	29	32	uniformed	ft	90.625
감정	7	3	26	32	uniformed	ft	81.25
백방	1	1	29	32	uniformed	ft	90.625
수단	1	1	29	32	uniformed	ft	90.625
면	3	2	20	32	uniformed	ft	62.5
작가	3	1	28	32	uniformed	ft	87.5
용서	2	1	25	32	uniformed	ft	78.125
지대	1	1	29	32	uniformed	ft	90.625
기구	2	1	28	32	uniformed	ft	87.5
교감	1	1	25	32	uniformed	ft	78.125
고려	2	1	24	32	uniformed	ft	75.0
가지	1	1	27	32	uniformed	ft	84.375
향후	3	1	27	32	uniformed	ft	84.375
한은	1	1	28	32	uniformed	ft	87.5
유혹	1	1	29	32	uniformed	ft	90.625
지금	1	1	28	32	uniformed	ft	87.5
관절	1	1	28	32	uniformed	ft	87.5
포인트	1	1	31	32	uniformed	ft	96.875
검찰	1	1	28	32	uniformed	ft	87.5
모범	1	1	20	32	uniformed	ft	62.5
경악	2	1	25	32	uniformed	ft	78.125
희망	4	1	23	32	uniformed	ft	71.875
들	1	1	29	32	uniformed	ft	90.625
사망	2	1	27	32	uniformed	ft	84.375
책	12	2	26	32	uniformed	ft	81.25
묵	1	1	13	32	uniformed	ft	40.625
전용	1	1	29	32	uniformed	ft	90.625
열정	2	1	26	32	uniformed	ft	81.25
학년	1	1	29	32	uniformed	ft	90.625
통풍	1	1	29	32	uniformed	ft	90.625
순간	2	1	27	32	uniformed	ft	84.375
여성	8	1	29	32	uniformed	ft	90.625
채용	1	1	29	32	uniformed	ft	90.625
사건	8	2	21	32	uniformed	ft	65.625
귀국	1	1	28	32	uniformed	ft	87.5
논평	2	1	26	32	uniformed	ft	81.25
노래	6	1	26	32	uniformed	ft	81.25
간부	1	1	29	32	uniformed	ft	90.625
막대기	1	1	28	32	uniformed	ft	87.5
투수	1	1	31	32	uniformed	ft	96.875
사옥	1	1	28	32	uniformed	ft	87.5
선실	1	1	23	32	uniformed	ft	71.875
속도	2	1	28	32	uniformed	ft	87.5
예약	1	1	28	32	uniformed	ft	87.5
자기	1	1	27	32	uniformed	ft	84.375
정원	2	1	26	32	uniformed	ft	81.25
위기	1	1	29	32	uniformed	ft	90.625
그룹	2	1	25	32	uniformed	ft	78.125
위험	2	1	30	32	uniformed	ft	93.75
당장	1	1	31	32	uniformed	ft	96.875
참여	7	1	25	32	uniformed	ft	78.125
노사	1	1	28	32	uniformed	ft	87.5
재개	2	1	26	32	uniformed	ft	81.25
지표	2	1	24	32	uniformed	ft	75.0
관계	2	1	24	32	uniformed	ft	75.0
반복	2	1	25	32	uniformed	ft	78.125
방귀	2	1	26	32	uniformed	ft	81.25
의지	1	1	28	32	uniformed	ft	87.5
치료	2	1	29	32	uniformed	ft	90.625
회초리	1	1	28	32	uniformed	ft	87.5
공시	1	1	29	32	uniformed	ft	90.625
어버이	1	1	28	32	uniformed	ft	87.5
그리스	1	1	27	32	uniformed	ft	84.375
분석	1	1	28	32	uniformed	ft	87.5
요절	1	1	29	32	uniformed	ft	90.625
자	2	1	26	32	uniformed	ft	81.25
한족	1	1	29	32	uniformed	ft	90.625
과거	2	1	28	32	uniformed	ft	87.5
강화	9	3	28	32	uniformed	ft	87.5
불편	1	1	29	32	uniformed	ft	90.625
찌개	1	1	27	32	uniformed	ft	84.375
회장	9	3	26	32	uniformed	ft	81.25
중독	1	1	27	32	uniformed	ft	84.375
답	1	1	27	32	uniformed	ft	84.375
사기	1	1	28	32	uniformed	ft	87.5
승인	2	1	22	32	uniformed	ft	68.75
예측	1	1	28	32	uniformed	ft	87.5
남성	4	1	21	32	uniformed	ft	65.625
모시	2	1	25	32	uniformed	ft	78.125
편안	1	1	28	32	uniformed	ft	87.5
바탕	1	1	31	32	uniformed	ft	96.875
때	54	3	19	32	uniformed	ft	59.375
존재	1	1	29	32	uniformed	ft	90.625
현상	2	1	29	32	uniformed	ft	90.625
다툼	1	1	28	32	uniformed	ft	87.5
아침	2	2	29	32	uniformed	ft	90.625
표본	2	1	26	32	uniformed	ft	81.25
아테네	1	1	28	32	uniformed	ft	87.5
별도	1	1	28	32	uniformed	ft	87.5
마드리드	1	1	29	32	uniformed	ft	90.625
여행	4	1	23	32	uniformed	ft	71.875
사형	1	1	29	32	uniformed	ft	90.625
진출	4	2	24	32	uniformed	ft	75.0
출시	2	1	26	32	uniformed	ft	81.25
수업	1	1	29	32	uniformed	ft	90.625
값	1	1	27	32	uniformed	ft	84.375
조바심	2	1	23	32	uniformed	ft	71.875
전말	1	1	28	32	uniformed	ft	87.5
지역	8	2	19	32	uniformed	ft	59.375
정성	2	1	25	32	uniformed	ft	78.125

Average score: 83.1131
