lexeme	ambiguous	mode	model	score
손주	0	uniformed	w2v	39.9617
전개	1	uniformed	w2v	39.9809
취지	0	uniformed	w2v	39.9681
결속	0	uniformed	w2v	39.9554
보너스	0	uniformed	w2v	39.9426
새로움	0	uniformed	w2v	39.9299
입점	0	uniformed	w2v	39.9172
수년	0	uniformed	w2v	39.9045
공작	0	uniformed	w2v	39.9236
총량	0	uniformed	w2v	39.9109
적임	0	uniformed	w2v	39.8982
미혼	0	uniformed	w2v	39.8855
증원	0	uniformed	w2v	39.8728
우한	0	uniformed	w2v	39.8601
하원	0	uniformed	w2v	39.8793
봉급	0	uniformed	w2v	39.8666
더위	0	uniformed	w2v	39.8539
각국	0	uniformed	w2v	39.8413
개통	0	uniformed	w2v	39.8286
배달	0	uniformed	w2v	39.8477
청원	0	uniformed	w2v	39.8351
폭격	0	uniformed	w2v	39.8542
모순	0	uniformed	w2v	39.8415
활약	0	uniformed	w2v	39.8289
과오	0	uniformed	w2v	39.8163
스터디	0	uniformed	w2v	39.8037
비행	0	uniformed	w2v	39.7911
채록	0	uniformed	w2v	39.7785
만반	0	uniformed	w2v	39.7659
정답	0	uniformed	w2v	39.7849
사각	0	uniformed	w2v	39.804
본문	0	uniformed	w2v	39.823
근무	1	uniformed	w2v	39.8104
잔류	0	uniformed	w2v	39.7979
호령	0	uniformed	w2v	39.8169
작중	0	uniformed	w2v	39.8359
표면	0	uniformed	w2v	39.8548
인맥	0	uniformed	w2v	39.8423
덤	0	uniformed	w2v	39.8297
진로	1	uniformed	w2v	39.8487
학연	0	uniformed	w2v	39.8361
템포	0	uniformed	w2v	39.8236
고려	1	uniformed	w2v	39.8425
시상	0	uniformed	w2v	39.83
영입	0	uniformed	w2v	39.8174
시가	0	uniformed	w2v	39.8049
장비	1	uniformed	w2v	39.8238
디스토피아	0	uniformed	w2v	39.8113
낙태	0	uniformed	w2v	39.8302
악마	0	uniformed	w2v	39.8177
제동	0	uniformed	w2v	39.8052
네팔	0	uniformed	w2v	39.8241
패널	0	uniformed	w2v	39.843
도산	1	uniformed	w2v	39.8305
군축	0	uniformed	w2v	39.818
인형	0	uniformed	w2v	39.8055
아토피	0	uniformed	w2v	39.793
출전	1	uniformed	w2v	39.8119
제압	0	uniformed	w2v	39.8308
준비	1	uniformed	w2v	39.8183
육상	1	uniformed	w2v	39.8371
마찬가지	0	uniformed	w2v	39.8247
화산	0	uniformed	w2v	39.8122
가스	1	uniformed	w2v	39.831
유통	1	uniformed	w2v	39.8186
콘텐츠	0	uniformed	w2v	39.8374
원점	0	uniformed	w2v	39.8249
터득	0	uniformed	w2v	39.8125
가상	0	uniformed	w2v	39.8001
전적	1	uniformed	w2v	39.8189
자립	0	uniformed	w2v	39.8377
체육	0	uniformed	w2v	39.8252
속	1	uniformed	w2v	39.8128
원내	0	uniformed	w2v	39.8004
파트	1	uniformed	w2v	39.788
전공	0	uniformed	w2v	39.7756
선전	1	uniformed	w2v	39.7632
프로그램	1	uniformed	w2v	39.7508
자원	1	uniformed	w2v	39.7384
임대	0	uniformed	w2v	39.7572
군정	0	uniformed	w2v	39.7448
투쟁	1	uniformed	w2v	39.7324
비전	1	uniformed	w2v	39.7201
컨설턴트	0	uniformed	w2v	39.7077
평가	1	uniformed	w2v	39.6954
파면	0	uniformed	w2v	39.7141
여론	0	uniformed	w2v	39.7328
결집	0	uniformed	w2v	39.7205
연중	0	uniformed	w2v	39.7082
어휘	0	uniformed	w2v	39.6958
버스	0	uniformed	w2v	39.6835
연주	1	uniformed	w2v	39.7022
하마스	0	uniformed	w2v	39.7209
서첩	0	uniformed	w2v	39.7086
완공	0	uniformed	w2v	39.7273
현황	0	uniformed	w2v	39.715
판결	1	uniformed	w2v	39.7027
어류	0	uniformed	w2v	39.6904
수비	0	uniformed	w2v	39.6781
조총련	0	uniformed	w2v	39.6658
공임	0	uniformed	w2v	39.6536
샌프란시스코	0	uniformed	w2v	39.6722
수모	0	uniformed	w2v	39.66
산후	0	uniformed	w2v	39.6477
창동	0	uniformed	w2v	39.6355
살포	1	uniformed	w2v	39.6541
칸	0	uniformed	w2v	39.6419
퇴직	0	uniformed	w2v	39.6605
화간	0	uniformed	w2v	39.6483
로마	0	uniformed	w2v	39.636
북	1	uniformed	w2v	39.6238
첨삭	0	uniformed	w2v	39.6116
교란	0	uniformed	w2v	39.5994
빛	0	uniformed	w2v	39.5872
참모	0	uniformed	w2v	39.575
질서	0	uniformed	w2v	39.5936
호텔	0	uniformed	w2v	39.5814
분류	1	uniformed	w2v	39.6
자아	0	uniformed	w2v	39.6186
한글	1	uniformed	w2v	39.6371
제청	0	uniformed	w2v	39.625
실러캔스	0	uniformed	w2v	39.6128
침략	0	uniformed	w2v	39.6313
폐	1	uniformed	w2v	39.6192
마이너스	0	uniformed	w2v	39.607
상태	1	uniformed	w2v	39.5948
교육	1	uniformed	w2v	39.6134
다솜	0	uniformed	w2v	39.6319
저널	0	uniformed	w2v	39.6197
수장	1	uniformed	w2v	39.6076
민초	0	uniformed	w2v	39.5955
매개	0	uniformed	w2v	39.614
귀착	0	uniformed	w2v	39.6018
서기	0	uniformed	w2v	39.6203
석상	0	uniformed	w2v	39.6082
당장	1	uniformed	w2v	39.5961
공개	1	uniformed	w2v	39.6146
인민	0	uniformed	w2v	39.6024
실리	0	uniformed	w2v	39.5903
안	1	uniformed	w2v	39.6088
농지	0	uniformed	w2v	39.5967
면	1	uniformed	w2v	39.5846
혐한	0	uniformed	w2v	39.5725
자가	1	uniformed	w2v	39.591
캐시	0	uniformed	w2v	39.5789
리더	0	uniformed	w2v	39.5668
해경	0	uniformed	w2v	39.5852
신병	1	uniformed	w2v	39.5732
상응	0	uniformed	w2v	39.5611
통산	0	uniformed	w2v	39.5795
동료	0	uniformed	w2v	39.5979
발매	0	uniformed	w2v	39.6163
건조	1	uniformed	w2v	39.6043
못	0	uniformed	w2v	39.5922
오사카	0	uniformed	w2v	39.5802
연계	0	uniformed	w2v	39.5985
격의	0	uniformed	w2v	39.6169
고령	0	uniformed	w2v	39.6049
진주	0	uniformed	w2v	39.5928
새끼	0	uniformed	w2v	39.5808
에도	0	uniformed	w2v	39.5688
공모	1	uniformed	w2v	39.5568
양궁	0	uniformed	w2v	39.5448
중생	0	uniformed	w2v	39.5328
매체	0	uniformed	w2v	39.5208
개별	0	uniformed	w2v	39.5088
스타	0	uniformed	w2v	39.5271
당적	0	uniformed	w2v	39.5455
비발디	0	uniformed	w2v	39.5335
규제	1	uniformed	w2v	39.5215
영월	0	uniformed	w2v	39.5095
시당	0	uniformed	w2v	39.4976
콘서트	0	uniformed	w2v	39.4856
스코필드	0	uniformed	w2v	39.4737
오픈	0	uniformed	w2v	39.492
주선	0	uniformed	w2v	39.48
사원	0	uniformed	w2v	39.4681
헨델	0	uniformed	w2v	39.4562
은하	0	uniformed	w2v	39.4443
화랑	0	uniformed	w2v	39.4324
약사	0	uniformed	w2v	39.4506
지적	1	uniformed	w2v	39.4387
쿠웨이트	0	uniformed	w2v	39.4268
실비	0	uniformed	w2v	39.4451
재벌	0	uniformed	w2v	39.4634
강판	1	uniformed	w2v	39.4515
회견	0	uniformed	w2v	39.4396
조종	0	uniformed	w2v	39.4578
기저귀	0	uniformed	w2v	39.446
연령	0	uniformed	w2v	39.4642
판문점	0	uniformed	w2v	39.4523
운	1	uniformed	w2v	39.4705
퇴사	0	uniformed	w2v	39.4586
봉지	0	uniformed	w2v	39.4768
수당	0	uniformed	w2v	39.495
산사	0	uniformed	w2v	39.4832
주교	0	uniformed	w2v	39.4713
상한	0	uniformed	w2v	39.4595
투자	1	uniformed	w2v	39.4776
거울	0	uniformed	w2v	39.4658
하늘	0	uniformed	w2v	39.4539
참회	0	uniformed	w2v	39.4421
자연	1	uniformed	w2v	39.4603
신진	0	uniformed	w2v	39.4484
불가	0	uniformed	w2v	39.4366
침투	1	uniformed	w2v	39.4548
수상	0	uniformed	w2v	39.4729
특수	0	uniformed	w2v	39.4611
콘크리트	0	uniformed	w2v	39.4792
베토벤	0	uniformed	w2v	39.4674
결혼	0	uniformed	w2v	39.4855
격려	0	uniformed	w2v	39.4737
품위	0	uniformed	w2v	39.4619
노출	1	uniformed	w2v	39.48
에이전시	0	uniformed	w2v	39.4682
책정	0	uniformed	w2v	39.4863
해시태그	0	uniformed	w2v	39.4745
탑등	0	uniformed	w2v	39.4627
거악	0	uniformed	w2v	39.4509
영업	0	uniformed	w2v	39.469
정조	0	uniformed	w2v	39.487
집회	0	uniformed	w2v	39.5051
정	1	uniformed	w2v	39.5231
가교	0	uniformed	w2v	39.5113
파나마	0	uniformed	w2v	39.5293
센서	0	uniformed	w2v	39.5176
목	1	uniformed	w2v	39.5058
동급	0	uniformed	w2v	39.494
슬로건	0	uniformed	w2v	39.4823
저점	0	uniformed	w2v	39.4706
플루토늄	0	uniformed	w2v	39.4588
정예	0	uniformed	w2v	39.4768
보전	1	uniformed	w2v	39.4948
갱신	0	uniformed	w2v	39.4831
체호프	0	uniformed	w2v	39.4713
뉴스	0	uniformed	w2v	39.4596
가전	0	uniformed	w2v	39.4776
관절	0	uniformed	w2v	39.4659
전략	1	uniformed	w2v	39.4838
사익	0	uniformed	w2v	39.5018
펜션	0	uniformed	w2v	39.5197
두부	0	uniformed	w2v	39.508
대가	1	uniformed	w2v	39.5259
보안	1	uniformed	w2v	39.5438
트럭	0	uniformed	w2v	39.5617
포집	0	uniformed	w2v	39.5796
실증	0	uniformed	w2v	39.5679
재갈	0	uniformed	w2v	39.5562
인도	1	uniformed	w2v	39.5445
홍콩	1	uniformed	w2v	39.5624
타격	0	uniformed	w2v	39.5507
가사	0	uniformed	w2v	39.5686
증세	1	uniformed	w2v	39.5569
공백	0	uniformed	w2v	39.5747
금전	0	uniformed	w2v	39.563
이익	1	uniformed	w2v	39.5514
염	0	uniformed	w2v	39.5692
핸디캡	0	uniformed	w2v	39.587
방중	0	uniformed	w2v	39.5753
테러리스트	0	uniformed	w2v	39.5637
마운드	0	uniformed	w2v	39.552
단행	0	uniformed	w2v	39.5404
사극	0	uniformed	w2v	39.5287
체결	0	uniformed	w2v	39.5171
학번	0	uniformed	w2v	39.5054
도약	1	uniformed	w2v	39.5232
라벨	0	uniformed	w2v	39.5116
서리태	0	uniformed	w2v	39.5
단풍	0	uniformed	w2v	39.4884
충돌	1	uniformed	w2v	39.5062
투수	0	uniformed	w2v	39.4946
심금	0	uniformed	w2v	39.483
직선	0	uniformed	w2v	39.4714
모듈	0	uniformed	w2v	39.4598
중병	0	uniformed	w2v	39.4482
신뢰	1	uniformed	w2v	39.466
지각	0	uniformed	w2v	39.4544
포스터	0	uniformed	w2v	39.4721
조달	1	uniformed	w2v	39.4899
관찰	0	uniformed	w2v	39.5076
수반	0	uniformed	w2v	39.5253
남성	0	uniformed	w2v	39.5138
소무	0	uniformed	w2v	39.5315
가이드	1	uniformed	w2v	39.5199
동수	0	uniformed	w2v	39.5083
코란	0	uniformed	w2v	39.4968
아연	0	uniformed	w2v	39.5145
리바운드	0	uniformed	w2v	39.5322
며칠	0	uniformed	w2v	39.5206
보람	0	uniformed	w2v	39.5091
봅슬레이	0	uniformed	w2v	39.5267
가중	1	uniformed	w2v	39.5444
타	0	uniformed	w2v	39.5328
흑자	0	uniformed	w2v	39.5213
조국	1	uniformed	w2v	39.5098
경우	1	uniformed	w2v	39.5274
휴무	0	uniformed	w2v	39.5159
북한	1	uniformed	w2v	39.5335
월성	0	uniformed	w2v	39.522
하역	0	uniformed	w2v	39.5396
전반	0	uniformed	w2v	39.5281
결함	0	uniformed	w2v	39.5166
기준	0	uniformed	w2v	39.5051
월간	0	uniformed	w2v	39.4936
물건	0	uniformed	w2v	39.4821
풍자	1	uniformed	w2v	39.4706
자기	0	uniformed	w2v	39.4882
태업	0	uniformed	w2v	39.4767
약탈	0	uniformed	w2v	39.4653
참	0	uniformed	w2v	39.4538
악	0	uniformed	w2v	39.4423
카사블랑카	0	uniformed	w2v	39.4309
정면	0	uniformed	w2v	39.4485
드레스덴	0	uniformed	w2v	39.466
등급	1	uniformed	w2v	39.4836
발병	0	uniformed	w2v	39.5012
쇼핑	0	uniformed	w2v	39.5187
마찰	0	uniformed	w2v	39.5072
과잉	0	uniformed	w2v	39.5248
결과	1	uniformed	w2v	39.5133
납치	0	uniformed	w2v	39.5019
안토시아닌	0	uniformed	w2v	39.5194
소비	1	uniformed	w2v	39.5369
면접	0	uniformed	w2v	39.5255
연일	0	uniformed	w2v	39.543
방조	1	uniformed	w2v	39.5604
존중	0	uniformed	w2v	39.549
풍랑	0	uniformed	w2v	39.5376
현상	1	uniformed	w2v	39.5261
무함마드	0	uniformed	w2v	39.5147
효율	0	uniformed	w2v	39.5322
결렬	0	uniformed	w2v	39.5208
강요	0	uniformed	w2v	39.5382
빵	0	uniformed	w2v	39.5557
미니	0	uniformed	w2v	39.5731
삼남	0	uniformed	w2v	39.5617
외국	0	uniformed	w2v	39.5791
지체	0	uniformed	w2v	39.5677
정상	1	uniformed	w2v	39.5851
혈연	0	uniformed	w2v	39.5737
곤경	0	uniformed	w2v	39.5623
거치	0	uniformed	w2v	39.5797
성실	0	uniformed	w2v	39.5683
방점	0	uniformed	w2v	39.557
주둔	0	uniformed	w2v	39.5456
재편	0	uniformed	w2v	39.5342
장르	0	uniformed	w2v	39.5229
젖	0	uniformed	w2v	39.5402
허	0	uniformed	w2v	39.5289
레벨	0	uniformed	w2v	39.5175
면회	0	uniformed	w2v	39.5062
사용	1	uniformed	w2v	39.5235
재직	0	uniformed	w2v	39.5409
돌파	1	uniformed	w2v	39.5582
개의	0	uniformed	w2v	39.5469
지상	0	uniformed	w2v	39.5356
켜	0	uniformed	w2v	39.5242
노래	1	uniformed	w2v	39.5415
신축	0	uniformed	w2v	39.5589
엄중	0	uniformed	w2v	39.5762
사이코패스	0	uniformed	w2v	39.5648
벤처	0	uniformed	w2v	39.5535
로망	0	uniformed	w2v	39.5422
삭감	0	uniformed	w2v	39.5309
봉안	0	uniformed	w2v	39.5196
전주	0	uniformed	w2v	39.5083
출두	0	uniformed	w2v	39.497
관계	1	uniformed	w2v	39.4857
비판	1	uniformed	w2v	39.503
개혁	0	uniformed	w2v	39.4917
산모	0	uniformed	w2v	39.4804
민변	0	uniformed	w2v	39.4977
사업	1	uniformed	w2v	39.4864
선령	0	uniformed	w2v	39.4752
금품	0	uniformed	w2v	39.4639
미끼	0	uniformed	w2v	39.4812
로비	1	uniformed	w2v	39.4984
마로니에	0	uniformed	w2v	39.4872
총리	1	uniformed	w2v	39.4759
결정	1	uniformed	w2v	39.4647
아프리카	0	uniformed	w2v	39.4819
목격	0	uniformed	w2v	39.4707
선배	1	uniformed	w2v	39.4879
회람	0	uniformed	w2v	39.4767
인재	1	uniformed	w2v	39.4939
기간	1	uniformed	w2v	39.5111
정기	0	uniformed	w2v	39.4999
차장	1	uniformed	w2v	39.517
단	1	uniformed	w2v	39.5342
심	1	uniformed	w2v	39.5514
클리블랜드	0	uniformed	w2v	39.5402
뉴딜	0	uniformed	w2v	39.5289
과자	0	uniformed	w2v	39.5177
배우	0	uniformed	w2v	39.5349
토막	0	uniformed	w2v	39.552
고시	0	uniformed	w2v	39.5692
구제	0	uniformed	w2v	39.5579
참가	0	uniformed	w2v	39.5467
성과	0	uniformed	w2v	39.5355
카드	1	uniformed	w2v	39.5527
연루	0	uniformed	w2v	39.5698
외과	0	uniformed	w2v	39.5586
춘천	0	uniformed	w2v	39.5757
단독	1	uniformed	w2v	39.5928
노릇	1	uniformed	w2v	39.5816
무게	1	uniformed	w2v	39.5986
그렉시트	0	uniformed	w2v	39.5875
허용	1	uniformed	w2v	39.6045
납입	0	uniformed	w2v	39.5933
와인	0	uniformed	w2v	39.5822
아리아	0	uniformed	w2v	39.5992
치사	0	uniformed	w2v	39.6163
풍선	0	uniformed	w2v	39.6051
청중	0	uniformed	w2v	39.5939
월이	0	uniformed	w2v	39.5827
충정	0	uniformed	w2v	39.5998
퍼터	0	uniformed	w2v	39.5886
탄력	0	uniformed	w2v	39.5775
거머리	0	uniformed	w2v	39.5663
파업	0	uniformed	w2v	39.5552
렌터카	0	uniformed	w2v	39.544
고통	0	uniformed	w2v	39.5611
홍보	1	uniformed	w2v	39.5781
이하	1	uniformed	w2v	39.5951
화면	0	uniformed	w2v	39.5839
단절	0	uniformed	w2v	39.5728
타워	0	uniformed	w2v	39.5617
특허	0	uniformed	w2v	39.5787
과실	0	uniformed	w2v	39.5956
문단	0	uniformed	w2v	39.5845
미완	0	uniformed	w2v	39.5734
커튼	0	uniformed	w2v	39.5623
강경	1	uniformed	w2v	39.5512
항	0	uniformed	w2v	39.5681
공당	0	uniformed	w2v	39.5851
전통	1	uniformed	w2v	39.602
질타	0	uniformed	w2v	39.5909
회원	0	uniformed	w2v	39.6078
대변	1	uniformed	w2v	39.5968
탄두	0	uniformed	w2v	39.5857
완파	0	uniformed	w2v	39.6026
잔혹	0	uniformed	w2v	39.6195
지뢰	0	uniformed	w2v	39.6364
물음	0	uniformed	w2v	39.6253
자궁	0	uniformed	w2v	39.6142
산청	0	uniformed	w2v	39.6031
날조	0	uniformed	w2v	39.5921
혜택	0	uniformed	w2v	39.581
스쿼시	0	uniformed	w2v	39.5979
솔루션	0	uniformed	w2v	39.5868
축출	0	uniformed	w2v	39.5758
본보	0	uniformed	w2v	39.5647
뚜껑	0	uniformed	w2v	39.5537
비호	0	uniformed	w2v	39.5706
개막	0	uniformed	w2v	39.5874
항구	0	uniformed	w2v	39.6042
머리	1	uniformed	w2v	39.5932
경사	0	uniformed	w2v	39.5822
출발	1	uniformed	w2v	39.5712
호재	1	uniformed	w2v	39.588
사면	1	uniformed	w2v	39.577
공략	0	uniformed	w2v	39.5938
난조	0	uniformed	w2v	39.5828
공단	1	uniformed	w2v	39.5996
재범	0	uniformed	w2v	39.5885
배	1	uniformed	w2v	39.5775
갑	0	uniformed	w2v	39.5665
사립	0	uniformed	w2v	39.5556
맥락	0	uniformed	w2v	39.5723
흡연	0	uniformed	w2v	39.5891
가혹	0	uniformed	w2v	39.5781
인준	0	uniformed	w2v	39.5671
백석	0	uniformed	w2v	39.5839
블록	0	uniformed	w2v	39.5729
맨해튼	0	uniformed	w2v	39.562
의대	0	uniformed	w2v	39.551
레크리에이션	0	uniformed	w2v	39.54
흉측	0	uniformed	w2v	39.5568
모니터링	1	uniformed	w2v	39.5735
청산	0	uniformed	w2v	39.5903
광고	1	uniformed	w2v	39.5793
대상	1	uniformed	w2v	39.5683
입문	0	uniformed	w2v	39.5574
건전	0	uniformed	w2v	39.5741
시집	0	uniformed	w2v	39.5632
말	1	uniformed	w2v	39.5799
사내	1	uniformed	w2v	39.5689
영암	0	uniformed	w2v	39.558
주기	1	uniformed	w2v	39.5747
탄핵	0	uniformed	w2v	39.5638
서북	0	uniformed	w2v	39.5529
이라크	0	uniformed	w2v	39.5419
아키타	0	uniformed	w2v	39.531
창출	1	uniformed	w2v	39.5477
선호	1	uniformed	w2v	39.5368
항일	0	uniformed	w2v	39.5259
초래	1	uniformed	w2v	39.5426
각도	0	uniformed	w2v	39.5317
곡	1	uniformed	w2v	39.5483
혐오	0	uniformed	w2v	39.5374
합류	1	uniformed	w2v	39.5541
출가	0	uniformed	w2v	39.5432
무휴	0	uniformed	w2v	39.5323
회전	0	uniformed	w2v	39.5215
밀	0	uniformed	w2v	39.5106
콘셉트	0	uniformed	w2v	39.4997
안팎	1	uniformed	w2v	39.5164
조바심	0	uniformed	w2v	39.533
신장	1	uniformed	w2v	39.5221
구금	0	uniformed	w2v	39.5387
짓	0	uniformed	w2v	39.5553
블로그	0	uniformed	w2v	39.5719
케이스	0	uniformed	w2v	39.561
실직	0	uniformed	w2v	39.5502
냉각	0	uniformed	w2v	39.5393
의료	0	uniformed	w2v	39.5285
고과	0	uniformed	w2v	39.5451
아웃	0	uniformed	w2v	39.5616
상부	0	uniformed	w2v	39.5508
패럴림픽	0	uniformed	w2v	39.54
약정	0	uniformed	w2v	39.5565
토대	0	uniformed	w2v	39.5731
인증	1	uniformed	w2v	39.5622
목성	0	uniformed	w2v	39.5514
확대	1	uniformed	w2v	39.568
방심	0	uniformed	w2v	39.5845
무산	1	uniformed	w2v	39.5737
미인	0	uniformed	w2v	39.5628
공표	0	uniformed	w2v	39.552
베네수엘라	0	uniformed	w2v	39.5685
교수	1	uniformed	w2v	39.585
모금	0	uniformed	w2v	39.5742
경관	0	uniformed	w2v	39.5634
폭	0	uniformed	w2v	39.5799
브라우저	0	uniformed	w2v	39.5691
포르노	0	uniformed	w2v	39.5583
네트워킹	0	uniformed	w2v	39.5748
용량	1	uniformed	w2v	39.5913
탈	1	uniformed	w2v	39.6077
유혈	0	uniformed	w2v	39.5969
유머	0	uniformed	w2v	39.5862
조사	1	uniformed	w2v	39.5754
암스트롱	0	uniformed	w2v	39.5646
순간	1	uniformed	w2v	39.5811
마지막	0	uniformed	w2v	39.5975
총액	0	uniformed	w2v	39.5867
섭취	0	uniformed	w2v	39.576
내란	0	uniformed	w2v	39.5652
현안	0	uniformed	w2v	39.5816
철통	0	uniformed	w2v	39.5709
기고	0	uniformed	w2v	39.5601
아빠	0	uniformed	w2v	39.5765
도금	0	uniformed	w2v	39.5929
교사	1	uniformed	w2v	39.6093
교섭	0	uniformed	w2v	39.5986
기소	0	uniformed	w2v	39.615
호르몬	0	uniformed	w2v	39.6042
논	0	uniformed	w2v	39.6206
특권	0	uniformed	w2v	39.637
스키타이	0	uniformed	w2v	39.6262
경색	0	uniformed	w2v	39.6155
지망	0	uniformed	w2v	39.6048
나라	1	uniformed	w2v	39.6211
교원	0	uniformed	w2v	39.6104
스니커즈	0	uniformed	w2v	39.6267
루머	0	uniformed	w2v	39.616
찌개	0	uniformed	w2v	39.6053
돌봄	0	uniformed	w2v	39.5946
근해	0	uniformed	w2v	39.6109
회수	0	uniformed	w2v	39.6002
진위	0	uniformed	w2v	39.5895
특례	0	uniformed	w2v	39.5788
가치	1	uniformed	w2v	39.5951
디즈니	0	uniformed	w2v	39.6114
합작	1	uniformed	w2v	39.6008
물론	0	uniformed	w2v	39.5901
스크랜턴	0	uniformed	w2v	39.5794
진	0	uniformed	w2v	39.5957
전염	0	uniformed	w2v	39.585
생기	0	uniformed	w2v	39.6013
음주	0	uniformed	w2v	39.6176
이전	1	uniformed	w2v	39.6338
기관	1	uniformed	w2v	39.6231
딸	1	uniformed	w2v	39.6394
피난	0	uniformed	w2v	39.6556
판단	1	uniformed	w2v	39.6719
정당	1	uniformed	w2v	39.6612
귀속	0	uniformed	w2v	39.6774
수원	0	uniformed	w2v	39.6668
수행	1	uniformed	w2v	39.6561
단테	0	uniformed	w2v	39.6454
기조	0	uniformed	w2v	39.6617
연초	0	uniformed	w2v	39.651
전과	1	uniformed	w2v	39.6672
당황	0	uniformed	w2v	39.6834
올림픽	0	uniformed	w2v	39.6727
각막	0	uniformed	w2v	39.6621
동선	0	uniformed	w2v	39.6783
견해	1	uniformed	w2v	39.6945
찹쌀	0	uniformed	w2v	39.7106
반등	0	uniformed	w2v	39.7
반복	1	uniformed	w2v	39.7161
주거	0	uniformed	w2v	39.7055
시중	1	uniformed	w2v	39.7216
무력	1	uniformed	w2v	39.711
열선	0	uniformed	w2v	39.7004
의병	0	uniformed	w2v	39.6898
조합	1	uniformed	w2v	39.6791
현역	1	uniformed	w2v	39.6685
바깥	0	uniformed	w2v	39.6847
동생	0	uniformed	w2v	39.6741
상대	1	uniformed	w2v	39.6635
온정	0	uniformed	w2v	39.6796
총선	0	uniformed	w2v	39.669
상상	0	uniformed	w2v	39.6584
영감	0	uniformed	w2v	39.6478
스피커	0	uniformed	w2v	39.6372
챔피언	0	uniformed	w2v	39.6533
진영	0	uniformed	w2v	39.6694
충칭	0	uniformed	w2v	39.6588
소집	0	uniformed	w2v	39.6749
외세	0	uniformed	w2v	39.6644
비율	1	uniformed	w2v	39.6538
소액	0	uniformed	w2v	39.6432
휴지	0	uniformed	w2v	39.6327
양측	0	uniformed	w2v	39.6487
시군	0	uniformed	w2v	39.6382
세율	0	uniformed	w2v	39.6277
영아	0	uniformed	w2v	39.6171
국면	0	uniformed	w2v	39.6332
단재	0	uniformed	w2v	39.6226
와이엠시에이	0	uniformed	w2v	39.6387
철폐	0	uniformed	w2v	39.6547
효력	1	uniformed	w2v	39.6442
친서	0	uniformed	w2v	39.6337
천사	0	uniformed	w2v	39.6231
통근	0	uniformed	w2v	39.6126
수수	1	uniformed	w2v	39.6021
동아리	0	uniformed	w2v	39.6181
육성	0	uniformed	w2v	39.6076
상충	0	uniformed	w2v	39.5971
안색	0	uniformed	w2v	39.5866
면직	0	uniformed	w2v	39.5762
전복	0	uniformed	w2v	39.5657
숙박	0	uniformed	w2v	39.5552
민감	0	uniformed	w2v	39.5447
인선	0	uniformed	w2v	39.5343
상원	0	uniformed	w2v	39.5503
아침	1	uniformed	w2v	39.5663
통증	0	uniformed	w2v	39.5558
수확	1	uniformed	w2v	39.5718
요르단	0	uniformed	w2v	39.5613
국왕	0	uniformed	w2v	39.5509
나노	0	uniformed	w2v	39.5404
장엄	0	uniformed	w2v	39.53
조칙	0	uniformed	w2v	39.5195
선악	0	uniformed	w2v	39.5091
만평	0	uniformed	w2v	39.5251
상처	1	uniformed	w2v	39.5146
한국	1	uniformed	w2v	39.5306
인격	0	uniformed	w2v	39.5202
지휘	1	uniformed	w2v	39.5361
쿠알라룸푸르	0	uniformed	w2v	39.552
월	1	uniformed	w2v	39.568
행세	0	uniformed	w2v	39.5839
신화	1	uniformed	w2v	39.5998
팔미라	0	uniformed	w2v	39.5894
기피	0	uniformed	w2v	39.5789
제전	1	uniformed	w2v	39.5948
조장	1	uniformed	w2v	39.6107
여성	1	uniformed	w2v	39.6266
부가	0	uniformed	w2v	39.6162
대남	0	uniformed	w2v	39.6058
날	1	uniformed	w2v	39.5954
임관	0	uniformed	w2v	39.6112
검증	1	uniformed	w2v	39.6271
최대	0	uniformed	w2v	39.643
천국	0	uniformed	w2v	39.6588
돌출	0	uniformed	w2v	39.6746
군번	0	uniformed	w2v	39.6642
소음	0	uniformed	w2v	39.68
업데이트	0	uniformed	w2v	39.6959
조항	1	uniformed	w2v	39.7117
과외	1	uniformed	w2v	39.7013
예산	1	uniformed	w2v	39.7171
터널	0	uniformed	w2v	39.7067
애매	0	uniformed	w2v	39.6963
배당	1	uniformed	w2v	39.6859
대립	0	uniformed	w2v	39.6755
가공	0	uniformed	w2v	39.6651
귀가	0	uniformed	w2v	39.6809
개장	1	uniformed	w2v	39.6967
자재	0	uniformed	w2v	39.7124
양수	0	uniformed	w2v	39.702
불가사의	0	uniformed	w2v	39.6917
유화	0	uniformed	w2v	39.6813
축적	0	uniformed	w2v	39.6709
빨갱이	0	uniformed	w2v	39.6867
광저우	0	uniformed	w2v	39.7024
무용지물	0	uniformed	w2v	39.6921
불발	0	uniformed	w2v	39.6817
심판	1	uniformed	w2v	39.6974
조세	0	uniformed	w2v	39.6871
예비	1	uniformed	w2v	39.7028
실기	0	uniformed	w2v	39.6925
입금	0	uniformed	w2v	39.7082
치적	0	uniformed	w2v	39.7239
철수	1	uniformed	w2v	39.7135
가늠	0	uniformed	w2v	39.7032
대만	0	uniformed	w2v	39.6929
선	1	uniformed	w2v	39.6825
비소	0	uniformed	w2v	39.6722
토마토	0	uniformed	w2v	39.6619
판매	0	uniformed	w2v	39.6516
퇴근	0	uniformed	w2v	39.6413
검열	0	uniformed	w2v	39.631
부응	0	uniformed	w2v	39.6207
입구	0	uniformed	w2v	39.6104
프린트	0	uniformed	w2v	39.6001
까닭	0	uniformed	w2v	39.5898
괴물	0	uniformed	w2v	39.6055
지분	1	uniformed	w2v	39.5952
북풍	0	uniformed	w2v	39.585
