lexeme	frequency of lexeme	sclasses num	num correct mlp	num all mlp	mode	model	score
노사	1	1	29	32	general	bert	90.625
재개	2	1	53	64	general	bert	82.8125
지표	2	1	46	64	general	bert	71.875
관계	2	1	56	64	general	bert	87.5
반복	2	1	55	64	general	bert	85.9375
방귀	2	1	43	64	general	bert	67.1875
의지	1	1	24	32	general	bert	75.0
치료	2	1	50	64	general	bert	78.125
회초리	1	1	28	32	general	bert	87.5
공시	1	1	23	32	general	bert	71.875
어버이	1	1	28	32	general	bert	87.5
그리스	1	1	25	32	general	bert	78.125
분석	1	1	26	32	general	bert	81.25
요절	1	1	28	32	general	bert	87.5
자	2	1	54	64	general	bert	84.375
한족	1	1	26	32	general	bert	81.25
과거	2	1	53	64	general	bert	82.8125
강화	9	3	227	288	general	bert	78.8194
불편	1	1	25	32	general	bert	78.125
찌개	1	1	26	32	general	bert	81.25
회장	9	3	216	288	general	bert	75.0
중독	1	1	24	32	general	bert	75.0
답	1	1	27	32	general	bert	84.375
사기	1	1	24	32	general	bert	75.0
승인	2	1	55	64	general	bert	85.9375
예측	1	1	24	32	general	bert	75.0
남성	4	1	109	128	general	bert	85.1562
모시	2	1	47	64	general	bert	73.4375
편안	1	1	29	32	general	bert	90.625
바탕	1	1	28	32	general	bert	87.5
때	54	3	1364	1728	general	bert	78.9352
존재	1	1	28	32	general	bert	87.5
현상	2	1	49	64	general	bert	76.5625
다툼	1	1	20	32	general	bert	62.5
아침	2	2	54	64	general	bert	84.375
표본	2	1	53	64	general	bert	82.8125
아테네	1	1	27	32	general	bert	84.375
별도	1	1	26	32	general	bert	81.25
마드리드	1	1	29	32	general	bert	90.625
여행	4	1	103	128	general	bert	80.4688
사형	1	1	24	32	general	bert	75.0
진출	4	2	98	128	general	bert	76.5625
출시	2	1	56	64	general	bert	87.5
수업	1	1	24	32	general	bert	75.0
값	1	1	22	32	general	bert	68.75
조바심	2	1	55	64	general	bert	85.9375
전말	1	1	25	32	general	bert	78.125
지역	8	2	210	256	general	bert	82.0312
정성	2	1	48	64	general	bert	75.0

Average score: 80.1784
